ycm,ROW,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Col32,Col33,Col34,Col35,Col36,Col37,Col38,Col39,Col40,Col41,Col42,Col43,Col44,Col45,Col46,Col47,Col48,Col49,Col50,Col51,Col52,Col53
16.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198304342719813,0.0,0.212891196625739,0.0,0.198839838904551,0.0,0.250010747920907,0.0,0.29893076745064,0.0,0.318838314633987,0.0,0.328343717170012,0.0,0.357216579894424,0.0,0.312571352226091,0.0,0.213724100710752,0.0,0.210245083630217,0.0,0.225731575798125,0.0,0.233284590390732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236696233505281,0.231351545444552,0.227418578391069,0.23215357990744,0.220369740435158,0.251567982522373,0.264584493126936,0.277749013874961,0.290816729349015,0.353594681057864,0.417171863384511,0.416644829049562,0.436667525767095,0.420309066578864,0.431501992424403,0.431285419791287,0.42969442925314,0.364361758869227,0.295748309387305,0.286070822530516,0.294013944605532,0.271504593497305,0.25851885891465,0.263179107023713,0.27588648293219,0.267115583363497,0.253393182344697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266859703700139,0.263702171630999,0.262987027162045,0.266444241367468,0.267934804177792,0.278963254984953,0.322477857622845,0.30337062343145,0.305584085102985,0.343997319414859,0.407459364047291,0.45531204109609,0.493901612412654,0.480982150039707,0.484723030953946,0.472933350528476,0.506728677593183,0.460869689112246,0.419432944610374,0.355402563551736,0.340796935418474,0.322971976159681,0.32324048683882,0.302191055531829,0.292579510449889,0.299486291499074,0.305898077786368,0.280477980247115,0.257862460483174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273987494321971,0.289397761264763,0.288265722156532,0.299475625392336,0.307436555738967,0.305447767404109,0.305070617704018,0.323864487109998,0.320836057873032,0.341375075542184,0.372129099160145,0.437479095487849,0.502715324539905,0.516126494317092,0.508636431025135,0.508217580808177,0.468779701142371,0.503976922697883,0.487622704992287,0.439408952951644,0.365632064790791,0.362330925471203,0.333836537775898,0.336438655446031,0.334425365923956,0.3241226602904,0.323581094827851,0.327136315892297,0.30475820037422,0.300647223957218,0.2826264304315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28378609357169,0.307746779548426,0.328478124880408,0.326970117425035,0.339213196511798,0.338750395402086,0.341349091995659,0.33981380267349,0.347073415240098,0.35723886597979,0.366951060032576,0.410251648604905,0.467612594204055,0.523349934843311,0.559252609290674,0.562356972147574,0.570731160111257,0.542344212434296,0.552776607063689,0.521157448095787,0.484948097413124,0.423668240252117,0.409058163899647,0.375142898163342,0.354252231245449,0.356576181388237,0.345904669959905,0.357729185839095,0.374307890580749,0.350816695452348,0.357341804539976,0.31896615332766,0.296165537822372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293108569060245,0.312241180397549,0.344735405419636,0.349273450082519,0.351923426151404,0.350141794394965,0.36700273736192,0.375035640552976,0.365762085754183,0.386348909808856,0.394094930773453,0.422425628421624,0.434313841022846,0.509282468914319,0.563819211338609,0.590735492562811,0.610807688163232,0.609336177100108,0.577089381419865,0.583727098499458,0.559282382914048,0.520172226238024,0.435034634904906,0.43137889498508,0.403424659732374,0.403802530514169,0.391722458423638,0.392656986469138,0.387123087987875,0.383431599571745,0.366858886314446,0.357208767366973,0.33973084051679,0.329393523005956,0.308532587636955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308945582076692,0.319377964184553,0.327334653538627,0.354159810898202,0.371956843878627,0.370823650888336,0.342427817554741,0.39173916962008,0.426028647100144,0.419348730215521,0.438465207467688,0.463978898480135,0.494342681857622,0.502476938726278,0.571384229091767,0.615943824718161,0.629062461458729,0.64909451661699,0.678716478706078,0.647360273572424,0.645760022600228,0.620499954084997,0.60142378972002,0.516134229566483,0.477998121403394,0.459235304807222,0.465810772655216,0.451251423302736,0.445877729505132,0.431851324239737,0.405436533403912,0.392382517127524,0.364903538096681,0.371573969693898,0.373145126047707,0.335011335420163,0.298685896699027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329224419950851,0.342851565734096,0.348123052062648,0.363946810475925,0.37261234075592,0.404263866732886,0.416986515968573,0.418583898791996,0.431497476463516,0.453077337196429,0.44713898054007,0.494400138388979,0.529012773821778,0.534070171483648,0.509867002932878,0.624168707818389,0.699509396983539,0.697455200004731,0.677791438139922,0.715162891099024,0.687875211563524,0.698949392633751,0.675533621105691,0.640342200779689,0.550080372237614,0.529492720490463,0.489707665437906,0.508443160932528,0.501594732626957,0.494682225720842,0.48896794606203,0.456830564425655,0.432331110695056,0.412122443428164,0.408516374114413,0.386798018466055,0.359681731296964,0.34422976194304,0.342536597361193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.306444183856451,0.347290664751899,0.38511320884619,0.392064944205744,0.407717195546506,0.427758019293765,0.455499766328426,0.47078841499945,0.483423785181155,0.492708585942845,0.507644244681985,0.531432526836666,0.562983591726378,0.595192353674733,0.603058227322313,0.636164323184913,0.715914202265371,0.76732523721011,0.783457503436736,0.796127652446821,0.816268435986575,0.798252023903185,0.786628715265562,0.769886769712153,0.734331020055432,0.648216023117654,0.600184722882938,0.580028530614718,0.576659473010033,0.571024603828442,0.542288494689248,0.528410641675023,0.500586667541622,0.484634925934919,0.442738750806504,0.445872765460569,0.405848842405136,0.398126677946858,0.376014822414975,0.375032878806991,0.361023702827381,0.0,0.0,0.0,0.0,0.0,0.0
11.5,56,0.0,0.0,0.0,0.0,0.0,0.37250974967197,0.365227090313115,0.368380846354106,0.411728833664468,0.427306320367632,0.45516642747499,0.475202774544208,0.507533741820439,0.527243592519644,0.534653090692741,0.548268837444725,0.582841341015221,0.607963290398229,0.651038766840868,0.685714821828464,0.694258410831655,0.715817860219089,0.811729511705686,0.870419846154795,0.895462518746307,0.906993232224049,0.903902313753006,0.902235732797078,0.903017536539306,0.883053722421927,0.819814699404935,0.708267977294631,0.685340693382008,0.653562261127994,0.660304564781252,0.66355571498753,0.615263682563991,0.581799458407192,0.566522965027309,0.562883174696494,0.529121871405886,0.526387094516222,0.471801750640832,0.450961315670358,0.423834473770438,0.420556392624416,0.399124571156383,0.366300540981305,0.0,0.0,0.0,0.0,0.0
11.0,55,0.0,0.0,0.0,0.0,0.394802846027539,0.403852672551048,0.413573581369933,0.430699447081012,0.466114959089942,0.478389714385875,0.510439419441613,0.547071356129487,0.572188833889478,0.581680143968323,0.57967614762544,0.635903452822005,0.667488991535945,0.69795615316349,0.747493363410402,0.763684058187862,0.772442733956754,0.84191268113513,0.944766138183488,0.994616054001729,1.020979493169646,1.007130196663337,0.990111854004322,1.020766014440037,1.040151975672657,1.004195170152494,0.953606077847751,0.845321684073042,0.77934781222247,0.771997745971758,0.74744080999945,0.727504019091446,0.673411062171995,0.659062078960935,0.620822559463927,0.6103497198329,0.584478465604325,0.564010858074721,0.504009749971612,0.484231946777834,0.447805364372001,0.45075125077403,0.448617648192429,0.408724058266942,0.404955766232301,0.0,0.0,0.0,0.0
10.5,54,0.0,0.0,0.0,0.387195554599085,0.421485542995901,0.434524513134749,0.459745606655729,0.474728401510067,0.501663625957154,0.509698158644312,0.573380383080144,0.630454396642649,0.647278329398451,0.647612001838729,0.697332779760611,0.74817983468191,0.772235096849542,0.768878967309384,0.841178935586094,0.849085313555826,0.905233270039975,0.93462399218119,1.054850523627208,1.142298738498987,1.147802484622355,1.11043620725533,1.142645669490484,1.15056449528609,1.163753509956273,1.139968904667641,1.070183485641152,0.940064868927318,0.922606527908393,0.907640100537117,0.8712210455126,0.825608489206811,0.795326532920398,0.760215235800625,0.723174729074047,0.673214679566855,0.658346677188424,0.641168122206725,0.579483711807113,0.534151357097364,0.504544310963735,0.486025597907272,0.465846502260817,0.415022277661733,0.407001050686629,0.372467106790672,0.0,0.0,0.0
10.0,53,0.0,0.0,0.401346385329581,0.423976940402884,0.469419258222231,0.48621140911134,0.516155930608165,0.530908587024464,0.556112984584293,0.59875259378628,0.642929557592003,0.701354567561131,0.738858085222949,0.774172974039813,0.813863134896365,0.862845187431971,0.90439259387093,0.93949830491381,0.999258098068762,1.024720249482835,1.064781040466132,1.127370474419919,1.197713225645167,1.292867690969762,1.317495499565458,1.322630525863238,1.319470121416192,1.327579017803193,1.324328664198705,1.299002922139004,1.247094091121898,1.134478393632362,1.063373329946667,1.038609684434597,1.004194782307019,0.969293459165499,0.922071344502162,0.887012552009737,0.838446441464781,0.783332224648946,0.734525441375792,0.701558654057476,0.63860561795275,0.605792013227643,0.550194924478301,0.535693627246591,0.513720485281834,0.471974899913254,0.43555905206181,0.413484636060242,0.395394044899373,0.0,0.0
9.5,52,0.0,0.390771209982692,0.420538008702922,0.43794656346064,0.504341738709623,0.524745934480215,0.559512919808459,0.576637031395329,0.626426670774953,0.686269674324514,0.735436733322495,0.793176230786923,0.846984228671441,0.896358674201208,0.948828855773078,0.984945186278677,1.055405714184081,1.085463560406164,1.149930332601479,1.185756545840621,1.258264915904095,1.312363639387187,1.422755610191088,1.513963300169435,1.539859537729557,1.543120275215974,1.548596379310582,1.515952790311785,1.526271452489915,1.484620028567772,1.417086901838703,1.287381284533564,1.2556711093506,1.179230524947586,1.174789788292231,1.125299220646004,1.078213748448567,1.027317186271381,0.961940831309718,0.887142336188357,0.842147963692303,0.791935434694635,0.73816448869303,0.700216153382156,0.638145663583156,0.592833501318959,0.562215958435289,0.523597784647638,0.491376762852935,0.450518340489112,0.430394755756878,0.395721543403952,0.0
9.0,51,0.382059905497515,0.408519723561346,0.452087876038775,0.504880994836649,0.585255198675407,0.59032248501505,0.620512782750126,0.65421090927645,0.686686992795675,0.768174393048937,0.81937147058654,0.898800476764275,0.959543924474685,1.033996882165283,1.100148427716061,1.17087688051987,1.246821516180551,1.305121901291098,1.329243126090369,1.42178209017499,1.470158437922441,1.579051296518846,1.666982275562565,1.760935735321414,1.784859075967363,1.827499485012455,1.81584233029838,1.804466248497747,1.780184326881399,1.750522376487161,1.649252203131577,1.560153259290727,1.492699297974584,1.444075418936986,1.390434625268315,1.330821742232663,1.238167242374721,1.185984492833721,1.094857361314354,1.040167060607296,0.95498864251043,0.898728404449649,0.821900748742579,0.775958734240283,0.70933807515321,0.667985515351914,0.618712062492725,0.587441113168198,0.555831874213181,0.50709909788946,0.479945094235073,0.432155980613419,0.407639931728168
8.5,50,0.0,0.409159902726403,0.48700562936643,0.544234341171773,0.595158672965976,0.630776024154449,0.675811279075334,0.733006830164669,0.806205483617621,0.880369434489019,0.93979422523723,1.023110281208953,1.108808349125456,1.179936502269179,1.27832214143969,1.351592391904191,1.468133983894851,1.558959402487309,1.635947419492215,1.701970250846529,1.793311435548767,1.866700833203193,2.010226314476035,2.077938289586292,2.141317115183371,2.1661762585681,2.165909049262746,2.105885546499423,2.131488995279227,2.088032947367897,1.971728680079699,1.811280251523184,1.79065430645266,1.71393722755746,1.666445809399511,1.569385880641612,1.48279659769569,1.383596181374427,1.304824530243252,1.223679902416042,1.114911168269166,1.026088791850951,0.935764049911242,0.872379959683187,0.803663187445319,0.751058422442761,0.703206943756466,0.651622731319248,0.5947068733777,0.542101082620473,0.502782177183261,0.445317353086485,0.0
8.0,49,0.470517294746992,0.488737789777858,0.542540397528769,0.582342167812849,0.620369127862274,0.683268475331532,0.71894947923209,0.831956885932129,0.924758677021122,0.985235965732397,1.036325714664409,1.173551462099204,1.272642688549005,1.393599190197954,1.481611243869326,1.630263830585505,1.715162625007353,1.867519236534429,1.953616898544653,2.089535402222275,2.134416220222907,2.307845741007297,2.42928385955209,2.532362795371595,2.536294836611731,2.604218274361495,2.57573206168508,2.597458173853633,2.551853160368187,2.514428477019169,2.338349318296138,2.270412627309409,2.144700448755412,2.106739872265473,1.992025504130658,1.898865750981533,1.740037086391999,1.657287688286501,1.517164675868185,1.412664643362717,1.254887336299241,1.166550190752712,1.022686699368252,0.978957844704637,0.88187629250212,0.840373287892556,0.791434558771129,0.712374480175234,0.629271805357896,0.586228146283089,0.543765178791014,0.495835595068426,0.448419935802894
7.5,48,0.0,0.532733564109267,0.58583919008069,0.622224804688582,0.691511163276378,0.762979270077316,0.837607678026198,0.951112557310636,1.025143887760305,1.099490036755038,1.217663162444803,1.362127163974447,1.49708337288139,1.640206326104303,1.806269246651458,1.972689061561149,2.135858736774372,2.242338020098402,2.448576161796238,2.568138239275011,2.724739231574854,2.800982051050998,3.002358314063741,3.085934195736267,3.152301253195352,3.138669940581067,3.197309227570787,3.15636192686184,3.174126615324225,3.079478482044456,2.961228496112183,2.787320490662903,2.703649298847803,2.57629630861836,2.485779963862529,2.294014532761863,2.16151856835254,1.988352809511396,1.823217142220389,1.6549266588674,1.497051070522515,1.362537935492404,1.222347965087084,1.13888842726499,1.017673064607514,0.937123877854214,0.864330604579427,0.777168825252662,0.707279436864559,0.629774518362972,0.587579771793752,0.545839912593312,0.0
7.0,47,0.499496181688062,0.567447251759411,0.64585799399614,0.69340241012925,0.760471450477338,0.842490210970611,0.917389405484751,1.033057398964879,1.125214279954426,1.250966237111495,1.372709734385318,1.554098680827823,1.713357312897807,1.934683443719523,2.130570355071053,2.411192727785336,2.613245240430583,2.898743223808346,3.030211489266885,3.31719264593469,3.395420415750501,3.652394874342077,3.693233149915608,3.927308972891035,3.84830603985234,4.010180632102847,3.91847298115516,4.037928350031676,3.908812892022418,3.930051564973267,3.639765693445237,3.598735233704518,3.306279947354538,3.308921628187577,3.080783509939237,2.936204593609856,2.623669844744901,2.431432690983074,2.132424424634577,1.94617156677009,1.715852351431014,1.560591890199666,1.365278798222691,1.261105781989542,1.112803660808733,1.039733982608302,0.951595156439704,0.866086322164558,0.792902598484705,0.703173056877654,0.630939477427709,0.5814309031807,0.516808115595811
