ycm,ROW,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Col32,Col33,Col34,Col35,Col36,Col37,Col38,Col39,Col40,Col41,Col42,Col43,Col44,Col45,Col46,Col47,Col48,Col49,Col50,Col51,Col52,Col53
16.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058345683453642,0.0,0.069806147202092,0.0,0.055162818221715,0.0,0.078637039341127,0.0,0.124180560438811,0.0,0.168440764781255,0.0,0.170203980721178,0.0,0.1910457365248,0.0,0.155321597895715,0.0,0.078286813917344,0.0,0.07494672098848,0.0,0.080625006451753,0.0,0.077848721352028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073099869490678,0.068335525581555,0.067411401412542,0.06744992246372,0.066432014891024,0.075873570062248,0.088383439849706,0.086789645747316,0.090421606138445,0.142781352512717,0.195641949214946,0.201751316593703,0.211562234592991,0.208178089081311,0.216444783692674,0.217097213255592,0.217751537585657,0.163620814475646,0.105728473292148,0.096712668663358,0.100848329245042,0.087706338519468,0.085246985612218,0.086317169946986,0.094759704262977,0.087234542675957,0.080309893320132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082316044316387,0.075993064199308,0.074485147969359,0.075033367219953,0.06615012634922,0.078645933390904,0.093516007286548,0.091467067365497,0.089716497659986,0.112762887949456,0.160881294258667,0.202991502790127,0.231360317785619,0.224368175321386,0.2345013573184,0.22497466144333,0.243146795219237,0.213006113867919,0.175681649129064,0.124732533315179,0.101987058198899,0.096856373616927,0.08978331823213,0.08906419186006,0.084636983460997,0.092359257519122,0.09601985176869,0.082398623587537,0.070065217922481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075768632585727,0.082666556611163,0.074071195020806,0.082423979129016,0.092086793148689,0.082633650038958,0.088485585036822,0.089499153147373,0.094252324665749,0.097702479405401,0.110032153740727,0.166044892306895,0.224082449901275,0.230382676605811,0.220048791588532,0.226810177350459,0.205805709543008,0.225194103727809,0.215444473537719,0.175800909891618,0.115532952640606,0.107284745142793,0.094806788791637,0.092707321125374,0.096589480134894,0.092507500486485,0.094020490583826,0.094997423485791,0.083199531338846,0.086207305508192,0.079890624089075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077444471489695,0.088214979401637,0.09851035452173,0.089777173079117,0.08905278037721,0.089112911015751,0.083812095621102,0.087543922807531,0.081742695600374,0.095902066393176,0.096808941555142,0.122756387931894,0.16918367132691,0.216509252451756,0.246039147147818,0.241989237820392,0.246884850951896,0.232039531715205,0.236379436611273,0.219794597808569,0.196544564259085,0.140077865001808,0.11681218094003,0.103406915387836,0.089649697342835,0.096540442026619,0.094783047766224,0.099829710190226,0.106749820251801,0.099865179567321,0.111673848682367,0.094794591784363,0.091195073044922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083153495433088,0.088251126634965,0.101136459009397,0.098555137275059,0.097474362396721,0.088051681438,0.091499974916005,0.094410053292519,0.096135314971826,0.09853695833883,0.11080430375144,0.114387767641067,0.115000785104796,0.176047914640161,0.226731741431021,0.244753455742413,0.25498416159332,0.257258948969259,0.239088129754644,0.241757836812727,0.2308099168262,0.194302818434131,0.13142176216751,0.12239793855858,0.112358994476843,0.108419138671544,0.105139542862522,0.105896055198273,0.103765482159053,0.105508917145982,0.097837517996268,0.101678375599033,0.09641882132109,0.097324853185918,0.089294909868619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084304217655807,0.089423337025952,0.091270080607679,0.09524244009488,0.097099373172388,0.093131763242409,0.074179608062064,0.094133508271826,0.106192827661142,0.104821963604331,0.105465519031678,0.12475232210142,0.134937040152891,0.142717751809581,0.193275460697919,0.233146847289022,0.251258772797492,0.265256335951553,0.288078653577176,0.262939922579934,0.26075386405879,0.243599782190297,0.218435030483729,0.158882262634737,0.128998816649937,0.125581159635859,0.126528320003976,0.121685846174055,0.119896148005293,0.118424989143814,0.113682848176807,0.107230384145266,0.100783314396408,0.108055614878766,0.11239060850904,0.093604243283126,0.079764133440062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098738843269979,0.098166573107797,0.098965554407235,0.097734338685663,0.091463847590055,0.100153510776435,0.103773709338462,0.100953261458196,0.10466162244809,0.109355952321354,0.111494192752677,0.128658856198308,0.147802425469672,0.141030268978568,0.127657721282717,0.201212103642839,0.261321414229655,0.268838589751767,0.266703755838222,0.282409174498604,0.263839042929125,0.275055800173396,0.264400317392471,0.22091076496376,0.156673441237772,0.144521526383232,0.134438507412681,0.135009335649184,0.135179373824431,0.133779222534363,0.136355478234104,0.122548513269645,0.116617856011579,0.113118529685203,0.122629715288524,0.10989093847424,0.092967321314784,0.093538208788741,0.097174917149938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.083781927809975,0.098624585304836,0.110657677098166,0.106399943578495,0.109237872137682,0.108054658180015,0.108277113004836,0.116673347578186,0.121198105984167,0.116977502330615,0.115075166423507,0.131415341470923,0.149873287539205,0.154759882138685,0.153723889008992,0.168736344685943,0.222593818361067,0.27247322725443,0.296070416141701,0.298794434782754,0.311015245649894,0.302615501936303,0.311229976313201,0.284068590857449,0.244134270741066,0.185196208652091,0.157975340232538,0.149207162005695,0.14389114135565,0.150200071131065,0.143685890073624,0.137238533028186,0.123537870656092,0.124174359154513,0.1124432330443,0.123403397602861,0.111576108784613,0.106841676092342,0.104246463250178,0.109069184520694,0.109219177167232,0.0,0.0,0.0,0.0,0.0,0.0
11.5,56,0.0,0.0,0.0,0.0,0.0,0.110999503689609,0.102180364736007,0.101319893041223,0.110749947360151,0.106738670670896,0.116497438153193,0.123239799987485,0.125335800652843,0.13344446198528,0.129264659210058,0.126975114466696,0.135269179158686,0.149218719168304,0.162927834240698,0.167639926536872,0.167878199590623,0.170969950090995,0.244771753293704,0.309907260285298,0.319481882625987,0.321388321501199,0.324005772704005,0.324377742852993,0.329611020122787,0.316509798983057,0.262487772387431,0.182001782396988,0.170773899415774,0.160523659021911,0.164761527033569,0.178043879270554,0.156301701659582,0.145374893148926,0.141470304087626,0.144098476906083,0.138956419419462,0.146964533294007,0.125460990807396,0.118576811019792,0.11489854925662,0.125636180515427,0.117004876925784,0.108712430154381,0.0,0.0,0.0,0.0,0.0
11.0,55,0.0,0.0,0.0,0.0,0.11718789327401,0.114737174563622,0.112620134403221,0.114534512858639,0.124283548630317,0.120432665615327,0.126773409816706,0.135094158920477,0.13638182763377,0.135020649807383,0.135440954404089,0.145922446314432,0.149807716576239,0.162122140113929,0.184979403718411,0.178723598962396,0.179179032725633,0.208855524366203,0.275615984437455,0.323982918573661,0.350561532575752,0.340397495118311,0.339241780811935,0.348497433350175,0.366326562341898,0.337609781018127,0.307305237428612,0.224561846345204,0.182594816011658,0.184657638106335,0.17658742848616,0.175304113808516,0.158102144145225,0.157207813189833,0.152869975639405,0.15203299056261,0.152319434433457,0.145044712475993,0.124726510131172,0.122208934268968,0.111134742241085,0.123031256299822,0.124451719866098,0.116976568163221,0.122927526617705,0.0,0.0,0.0,0.0
10.5,54,0.0,0.0,0.0,0.107214447922087,0.118067558704805,0.118141166887648,0.122268186666495,0.119914475359796,0.125241905911339,0.12393503334339,0.140320268736749,0.153981598243947,0.147017347400383,0.134815355206393,0.155412681765615,0.171465999810704,0.168766543499116,0.164482720992763,0.186070676171917,0.183096032868667,0.199376336250683,0.209657130210728,0.287994023714413,0.35984689699614,0.365645075289334,0.350398345584357,0.363983705715349,0.364043647393871,0.373798667040439,0.360297525318942,0.313909677452269,0.226345549543558,0.213227281674137,0.218924648905611,0.199220397313341,0.188483003332126,0.182713271517814,0.172484239825779,0.169348185763608,0.158844075271494,0.158233798778783,0.156168372045337,0.141924038244776,0.134397673683822,0.127027416453301,0.130902382576679,0.12733203667263,0.1118145960147,0.113388924974911,0.101414925613261,0.0,0.0,0.0
10.0,53,0.0,0.0,0.11570271680186,0.115317400113755,0.129726726735474,0.130394772925224,0.138396970015315,0.130757424853635,0.132834566311853,0.141338004437782,0.156591033542951,0.160422791067871,0.162890608517424,0.164934212723974,0.179928417641275,0.183230661180361,0.189309736616757,0.195673520055811,0.211724547107828,0.214062779361089,0.225573149197705,0.252033492785991,0.30685608321333,0.369486327168666,0.401773526001089,0.395512809548817,0.402251049071232,0.398541154408918,0.404526933107042,0.382728430491477,0.361690397517962,0.272870411199321,0.225044112235721,0.222434003878969,0.212886508529467,0.210352243862398,0.211783698768127,0.196548451836892,0.193194452317756,0.17538809749761,0.165603313364845,0.161380418533804,0.152403597118772,0.144249730569292,0.131674867311618,0.137914648197024,0.142159448233043,0.125322319510708,0.117398651653978,0.114695673223219,0.122427050231544,0.0,0.0
