ycm,ROW,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Col32,Col33,Col34,Col35,Col36,Col37,Col38,Col39,Col40,Col41,Col42,Col43,Col44,Col45,Col46,Col47,Col48,Col49,Col50,Col51,Col52,Col53
16.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012257682578057,0.0,0.015879178900647,0.0,0.01126220008393,0.0,0.019871077685087,0.0,0.020850832423344,0.0,0.01699576857647,0.0,0.021549890722274,0.0,0.026869297057973,0.0,0.022905402199123,0.0,0.016498923532441,0.0,0.014656593810458,0.0,0.018180547164429,0.0,0.018642650835546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018378626963991,0.014989634184939,0.015432784305449,0.01489028723536,0.012418960217455,0.018549074416815,0.023666010435425,0.021904068879152,0.025394142789617,0.02787385462976,0.034931074632647,0.032221507519404,0.035801939092632,0.034416478819118,0.037743317328204,0.036171560508877,0.038572142472706,0.030160619991604,0.024467364959974,0.023540929787602,0.026956827637791,0.022002636853223,0.021560544343957,0.020423693599548,0.023123557815708,0.02199953860667,0.022664828471944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022677034316379,0.01908882703023,0.013889442892261,0.017357419980827,0.015830225517888,0.019458096511236,0.02684912693045,0.023371772017196,0.01868504460648,0.028047869065504,0.030319368673432,0.039147983286195,0.041157247775868,0.041566755446784,0.042570768133364,0.040662971642767,0.041501485176626,0.039334493855735,0.034697570334614,0.030608219064426,0.0262406030202,0.027017111915231,0.024836581620685,0.024481723656373,0.018830125074096,0.023331368517141,0.023567117303481,0.022633410412137,0.02114996776479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018021366653336,0.021730477845988,0.021410203948289,0.020092188642935,0.024277227207711,0.020901676787974,0.02273407337915,0.023798003437874,0.024286906096429,0.026726479565267,0.037792920192488,0.038038873869674,0.050184242062833,0.045179768694889,0.046737066785274,0.044850389522691,0.040836315932875,0.042403756461404,0.042566777438993,0.039183597358104,0.037027337942916,0.032349297288117,0.030034435382247,0.028724842067597,0.032699643586752,0.026842372428441,0.02780467387528,0.025959478817193,0.023151728108335,0.025053121913536,0.021762625489305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019909196071731,0.023569044619529,0.02481330646595,0.02550987024605,0.020791880523478,0.02356854548011,0.020765181047147,0.024030737064927,0.021321907345467,0.026881936019847,0.026141047365673,0.033905890692681,0.033858964549943,0.045078756891103,0.04264051815558,0.048749426046546,0.049257407239251,0.0466748493809,0.044710447297122,0.044848154253794,0.042442703715893,0.039256991474756,0.036094812807106,0.032134969790489,0.027328707680703,0.030259201811767,0.028035047177635,0.030302034353598,0.029314395981676,0.029499821067805,0.034148166291713,0.027908574276355,0.023716752919966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025729184451412,0.025579146155547,0.0315323092871,0.029560161235982,0.035024090046481,0.024078419763157,0.028439893142104,0.027647272988352,0.031301786487943,0.030563925644612,0.035777883271818,0.034476944893599,0.037830630662621,0.042801023666824,0.053631302796057,0.051106712019336,0.05636271200608,0.055211016008515,0.051895227054351,0.049408015395812,0.049672688563167,0.046563590260664,0.04146311143311,0.036986720674608,0.035081923291902,0.03303624554192,0.032973408801978,0.03301888451371,0.036054020379802,0.032013744974432,0.031384993889497,0.031081460655212,0.032006752404435,0.03030016255359,0.029504185843898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020189495384752,0.024689118308046,0.025145894811944,0.028941688526593,0.026870939144396,0.027005751862179,0.012057815340563,0.026013496560462,0.030082231276214,0.033055236601126,0.033854125473221,0.039171065460487,0.038158218274284,0.042023754354358,0.045883196658675,0.0539016586297,0.051792315119627,0.058448439696553,0.063328717734379,0.057389237790273,0.051353698668608,0.053118536153898,0.052675857330487,0.045418957446724,0.035307035166313,0.037852251805194,0.036760942393097,0.037742043027413,0.035013061695426,0.037525042867098,0.031301569646754,0.032223412011443,0.026785930035203,0.034619177898566,0.035972959046059,0.027919329921746,0.016356329100213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027785173228265,0.026409215464399,0.027691898584078,0.02927119151739,0.032217610862933,0.03144828439175,0.034070162917276,0.028057403060085,0.033474046482967,0.034452881685535,0.036982803167127,0.042768326288948,0.048894034822623,0.045289123675995,0.046222971821852,0.052912485839611,0.064299819944442,0.060672958393255,0.062310013926127,0.064386113814827,0.062979307703752,0.060989541759285,0.05877190005333,0.056552496816254,0.052229825856986,0.045845984055313,0.044259106369463,0.042576155514432,0.046220759219151,0.043663948358424,0.047731519746412,0.039689594467725,0.039421154474318,0.036088984694771,0.043711070108567,0.034768710157323,0.029843845696812,0.025920115080555,0.032083166979059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.015941413785493,0.025894419167835,0.029970294660499,0.031928294236467,0.032029361810605,0.034343891879015,0.032634424642395,0.036527870497583,0.032627587499534,0.036806267193078,0.037272445815832,0.044768021045872,0.05134234169282,0.053130714305361,0.04788126978522,0.054243348383861,0.055243954933473,0.066769383418186,0.064289684582824,0.069974915437206,0.068926415895049,0.071045501308749,0.070853260611448,0.068447784408633,0.062532404024215,0.057328798531401,0.051587968828489,0.049329344405048,0.043063814076016,0.04968124267185,0.045690452772707,0.046493796682544,0.040304134003415,0.041473614383086,0.034437784160996,0.039917746053422,0.029546965777855,0.030878802209855,0.025397118546134,0.031772281686584,0.030622860296282,0.0,0.0,0.0,0.0,0.0,0.0
11.5,56,0.0,0.0,0.0,0.0,0.0,0.036023952170316,0.027923593698285,0.029880794997082,0.034042471764737,0.038021621890688,0.038616992424319,0.040494170200127,0.041270348440338,0.046779306931125,0.041604776129641,0.04385098897398,0.046993231851653,0.053474493507709,0.05890001540181,0.064405210920781,0.06088481056894,0.067625196994898,0.073669500648441,0.083244074212005,0.081193285003508,0.084373547344826,0.078206150425883,0.081423021024747,0.08239831540554,0.081633572945538,0.073916267457314,0.062964995415916,0.060953245940442,0.058406488346223,0.056923592361031,0.063749944619526,0.054024517987553,0.052249080207642,0.047913925690676,0.051731384893615,0.047107678462578,0.051975164166269,0.040752307468444,0.03872727881862,0.034049851268963,0.038985980924861,0.035410818274312,0.033013011603719,0.0,0.0,0.0,0.0,0.0
